estado;sigla;regiao;cidade;populacao;pib;pib_percapita
TOCANTINS;TO;NORTE;ARAGUAÇU;9225;106934.7265625;11591.83984375
TOCANTINS;TO;NORTE;TALISMÃ;2663;36111.77734375;13560.55957031
TOCANTINS;TO;NORTE;BRASILÂNDIA DO TOCANTINS;2208;26675.76757812;12081.41992188
TOCANTINS;TO;NORTE;ITAPORÃ DO TOCANTINS;3135;31261.0703125;9971.62988281
TOCANTINS;TO;NORTE;ARAGOMINAS;5555;38742.546875;6974.35986328
TOCANTINS;TO;NORTE;RIO DOS BOIS;2136;29670.2109375;13890.54980469
TOCANTINS;TO;NORTE;NOVO ALEGRE;1802;14066.19335938;7805.87988281
TOCANTINS;TO;NORTE;SANTA MARIA DO TOCANTINS;2807;20152.46484375;7179.35986328
TOCANTINS;TO;NORTE;SANTA ROSA DO TOCANTINS;4565;49180.37890625;10773.36035156
TOCANTINS;TO;NORTE;SANTA TEREZINHA DO TOCANTINS;2343;14389.21777344;6141.35986328
TOCANTINS;TO;NORTE;PINDORAMA DO TOCANTINS;4500;28997.30273438;6443.83984375
TOCANTINS;TO;NORTE;ITAGUATINS;6226;31931.55273438;5128.74023438
TOCANTINS;TO;NORTE;SÃO SALVADOR DO TOCANTINS;3136;89190.90625;28440.98046875
TOCANTINS;TO;NORTE;CARMOLÂNDIA;2420;24356.18554688;10064.54003906
TOCANTINS;TO;NORTE;BARROLÂNDIA;5322;36313.3671875;6823.25976562
TOCANTINS;TO;NORTE;NOVA ROSALÂNDIA;3956;22914.80664062;5792.41992188
TOCANTINS;TO;NORTE;BREJINHO DE NAZARÉ;5506;57345.06640625;10415.00976562
TOCANTINS;TO;NORTE;PALMEIRAS DO TOCANTINS;4673;32544.87109375;6964.45019531
TOCANTINS;TO;NORTE;PARAÍSO DO TOCANTINS;42015;497135.375;11832.33007812
TOCANTINS;TO;NORTE;BANDEIRANTES DO TOCANTINS;2807;49490.6015625;17631.140625
TOCANTINS;TO;NORTE;PALMEIRANTE;4959;68965.03125;13907.04003906
TOCANTINS;TO;NORTE;CACHOEIRINHA;2255;12054.81054688;5345.81005859
TOCANTINS;TO;NORTE;PIUM;6701;76991.0546875;11489.49023438
MINAS GERAIS;MG;SUDESTE;JACUTINGA;21424;247816.0;11567.20996094
MINAS GERAIS;MG;SUDESTE;PEDRA AZUL;26000;187523.671875;7212.45019531
MINAS GERAIS;MG;SUDESTE;SANTO ANTÔNIO DO RETIRO;7087;25568.890625;3607.86010742
MINAS GERAIS;MG;SUDESTE;SERICITA;7345;39047.0703125;5316.14013672
MINAS GERAIS;MG;SUDESTE;DIAMANTINA;46372;287632.03125;6202.70996094
MINAS GERAIS;MG;SUDESTE;CEDRO DO ABAETÉ;1221;10221.85644531;8371.70996094
MINAS GERAIS;MG;SUDESTE;NOVA LIMA;76608;2120726.75;27682.83984375
MINAS GERAIS;MG;SUDESTE;IGARAPÉ;33773;277495.78125;8216.5
MINAS GERAIS;MG;SUDESTE;SANTA MARIA DO SUAÇUÍ;14931;71374.390625;4780.27978516
MINAS GERAIS;MG;SUDESTE;CATAS ALTAS DA NORUEGA;3573;14633.55566406;4095.59008789
MINAS GERAIS;MG;SUDESTE;POUSO ALTO;6494;80420.0546875;12383.75
MINAS GERAIS;MG;SUDESTE;CAMPANHA;15949;145911.328125;9148.62011719
MINAS GERAIS;MG;SUDESTE;ORIZÂNIA;7078;32101.34765625;4535.37011719
MINAS GERAIS;MG;SUDESTE;BRASÓPOLIS;14756;105255.1484375;7133.04003906
MINAS GERAIS;MG;SUDESTE;LEME DO PRADO;5145;22865.88476562;4444.29003906
MINAS GERAIS;MG;SUDESTE;RIO VERMELHO;15343;62241.30078125;4056.65991211
MINAS GERAIS;MG;SUDESTE;IMBÉ DE MINAS;6641;38283.34375;5764.70019531
MINAS GERAIS;MG;SUDESTE;DOURADOQUARA;1924;23141.8359375;12027.98046875
MINAS GERAIS;MG;SUDESTE;PIRANGUÇU;5319;34538.80859375;6493.47998047
MINAS GERAIS;MG;SUDESTE;SÃO JOÃO EVANGELISTA;16254;81616.9921875;5021.35009766
MINAS GERAIS;MG;SUDESTE;EWBANK DA CÂMARA;3676;19510.05859375;5307.41992188
MINAS GERAIS;MG;SUDESTE;VIÇOSA;74171;599764.125;8086.22998047
MINAS GERAIS;MG;SUDESTE;UBAPORANGA;12561;69659.015625;5545.66015625
MINAS GERAIS;MG;SUDESTE;CAMPO DO MEIO;11871;83806.1875;7059.74023438
MINAS GERAIS;MG;SUDESTE;ARICANDUVA;5140;23447.10742188;4561.68994141
MINAS GERAIS;MG;SUDESTE;CATUTI;5473;22031.84960938;4025.55004883
MINAS GERAIS;MG;SUDESTE;INHAPIM;24952;150295.234375;6023.37011719
MINAS GERAIS;MG;SUDESTE;SERRA AZUL DE MINAS;4479;17296.31054688;3861.64990234
MINAS GERAIS;MG;SUDESTE;PASSA-VINTE;2132;12662.79980469;5939.39990234
MINAS GERAIS;MG;SUDESTE;JURUAIA;8684;72658.75;8366.96972656
MINAS GERAIS;MG;SUDESTE;ARAÚJOS;7692;61315.7109375;7971.35986328
MINAS GERAIS;MG;SUDESTE;SÃO SEBASTIÃO DO OESTE;5689;141371.28125;24849.9296875
MINAS GERAIS;MG;SUDESTE;SANTOS DUMONT;47244;563264.25;11922.45019531
MINAS GERAIS;MG;SUDESTE;CONGONHAL;10261;89204.5078125;8693.54980469
MINAS GERAIS;MG;SUDESTE;SILVEIRÂNIA;2193;14646.60546875;6678.79980469
MINAS GERAIS;MG;SUDESTE;SÃO ROMÃO;9713;52772.86328125;5433.22021484
MINAS GERAIS;MG;SUDESTE;SÃO JOÃO DAS MISSÕES;11267;35754.640625;3173.38989258
MINAS GERAIS;MG;SUDESTE;LIMA DUARTE;16494;117942.3671875;7150.62011719
MINAS GERAIS;MG;SUDESTE;COMERCINHO;8637;40922.234375;4738.02001953
MINAS GERAIS;MG;SUDESTE;CORDISLÂNDIA;3743;34203.63671875;9138.03027344
MINAS GERAIS;MG;SUDESTE;SANTA HELENA DE MINAS;6126;24735.28125;4037.75
MINAS GERAIS;MG;SUDESTE;LEOPOLDINA;51545;510692.75;9907.70996094
MINAS GERAIS;MG;SUDESTE;MACHADO;39509;624136.0;15797.30957031
MINAS GERAIS;MG;SUDESTE;COROACI;11131;55665.796875;5000.97021484
MINAS GERAIS;MG;SUDESTE;RUBIM;9855;50577.96484375;5132.20996094
MINAS GERAIS;MG;SUDESTE;PATROCÍNIO DO MURIAÉ;5613;30995.88867188;5522.16015625
MINAS GERAIS;MG;SUDESTE;CONCEIÇÃO DO PARÁ;4866;114920.3671875;23617.00976562
MINAS GERAIS;MG;SUDESTE;CAPITÃO ENÉAS;14830;170824.125;11518.8203125
MINAS GERAIS;MG;SUDESTE;NOVA SERRANA;67967;619228.5625;9110.71972656
MINAS GERAIS;MG;SUDESTE;PEDRO LEOPOLDO;59064;865962.75;14661.4296875
MINAS GERAIS;MG;SUDESTE;RIO ESPERA;6728;28883.20703125;4292.99023438
MINAS GERAIS;MG;SUDESTE;GUARANI;10049;78912.1640625;7852.74023438
MINAS GERAIS;MG;SUDESTE;AGUANIL;4315;29883.59179688;6925.50976562
MINAS GERAIS;MG;SUDESTE;RIBEIRÃO DAS NEVES;349307;1712842.5;4903.54003906
MINAS GERAIS;MG;SUDESTE;ITUTINGA;4165;55648.8046875;13361.05957031
MINAS GERAIS;MG;SUDESTE;SABARÁ;126195;1005070.625;7964.43017578
MINAS GERAIS;MG;SUDESTE;SÃO GERALDO DO BAIXIO;3461;21757.00390625;6286.33007812
MINAS GERAIS;MG;SUDESTE;LAGOA SANTA;48213;672530.5;13949.15039062
MINAS GERAIS;MG;SUDESTE;SENADOR CORTES;2082;14030.48046875;6738.93994141
MINAS GERAIS;MG;SUDESTE;NEPOMUCENO;25152;233659.203125;9289.88964844
MINAS GERAIS;MG;SUDESTE;BRÁS PIRES;4615;20628.4296875;4469.87011719
MINAS GERAIS;MG;SUDESTE;MONTE AZUL;22838;94946.1875;4157.37988281
MINAS GERAIS;MG;SUDESTE;TUPACIGUARA;23841;294354.84375;12346.58007812
MINAS GERAIS;MG;SUDESTE;SACRAMENTO;23112;527058.9375;22804.56054688
MINAS GERAIS;MG;SUDESTE;JEQUITAÍ;8117;44734.484375;5511.20996094
MINAS GERAIS;MG;SUDESTE;ÁGUAS FORMOSAS;19310;92617.0078125;4796.31982422
MINAS GERAIS;MG;SUDESTE;POMPÉU;29929;387824.65625;12958.16015625
MINAS GERAIS;MG;SUDESTE;VERÍSSIMO;3991;77581.65625;19439.15039062
MINAS GERAIS;MG;SUDESTE;CACHOEIRA DA PRATA;3936;29977.31835938;7616.18994141
MINAS GERAIS;MG;SUDESTE;SÃO GONÇALO DO PARÁ;11246;77404.9296875;6882.89013672
MINAS GERAIS;MG;SUDESTE;CARAÍ;22392;80639.375;3601.26000977
MINAS GERAIS;MG;SUDESTE;RESPLENDOR;17608;154419.015625;8769.8203125
MINAS GERAIS;MG;SUDESTE;SERITINGA;1818;13994.18945312;7697.56982422
MINAS GERAIS;MG;SUDESTE;TAPARUBA;3357;18789.33203125;5597.06005859
MINAS GERAIS;MG;SUDESTE;MACHACALIS;7069;37748.45703125;5340.0
MINAS GERAIS;MG;SUDESTE;CONSOLAÇÃO;1750;10992.83691406;6281.62011719
MINAS GERAIS;MG;SUDESTE;MUZAMBINHO;20426;217759.796875;10660.91015625
MINAS GERAIS;MG;SUDESTE;CASCALHO RICO;2938;33284.22265625;11328.87011719
MINAS GERAIS;MG;SUDESTE;LONTRA;8332;29653.39257812;3558.97998047
MINAS GERAIS;MG;SUDESTE;ITAPECERICA;21200;155813.703125;7349.70019531
MINAS GERAIS;MG;SUDESTE;RECREIO;10538;59628.3125;5658.41015625
MINAS GERAIS;MG;SUDESTE;MANTENA;27580;191780.390625;6953.60009766
MINAS GERAIS;MG;SUDESTE;WENCESLAU BRAZ;2571;16090.56835938;6258.49023438
MINAS GERAIS;MG;SUDESTE;DORES DE CAMPOS;9821;79840.859375;8129.60986328
MINAS GERAIS;MG;SUDESTE;MALACACHETA;18181;88030.6015625;4841.89990234
MINAS GERAIS;MG;SUDESTE;RIO NOVO;9300;54647.140625;5876.04003906
MINAS GERAIS;MG;SUDESTE;AÇUCENA;11409;52611.05078125;4611.35986328
MINAS GERAIS;MG;SUDESTE;VÁRZEA DA PALMA;36314;602603.0625;16594.23046875
MINAS GERAIS;MG;SUDESTE;NATÉRCIA;4773;46966.2890625;9839.99023438
MINAS GERAIS;MG;SUDESTE;SÃO JOSÉ DA SAFIRA;4069;18445.08789062;4533.08007812
MINAS GERAIS;MG;SUDESTE;SÃO FÉLIX DE MINAS;3484;19402.95703125;5569.16015625
MINAS GERAIS;MG;SUDESTE;TAPIRAÍ;1888;28785.10546875;15246.34960938
MINAS GERAIS;MG;SUDESTE;VARGEM GRANDE DO RIO PARDO;4924;21605.60546875;4387.81982422
MINAS GERAIS;MG;SUDESTE;CAREAÇU;6286;56834.83203125;9041.49023438
MINAS GERAIS;MG;SUDESTE;SÃO LOURENÇO;42688;370494.4375;8679.12011719
MINAS GERAIS;MG;SUDESTE;CHAPADA GAÚCHA;11368;72452.359375;6373.35986328
MINAS GERAIS;MG;SUDESTE;VERMELHO NOVO;4698;25643.0078125;5458.27978516
MINAS GERAIS;MG;SUDESTE;SÃO JOÃO DO ORIENTE;8128;47056.51171875;5789.43017578
MINAS GERAIS;MG;SUDESTE;GUAPÉ;13475;110514.640625;8201.45996094
MINAS GERAIS;MG;SUDESTE;SARDOÁ;5477;23739.77929688;4334.45019531
MINAS GERAIS;MG;SUDESTE;CAMPO AZUL;4020;20342.54492188;5060.33007812
MINAS GERAIS;MG;SUDESTE;NOVA PORTEIRINHA;7597;64863.109375;8537.99023438
MINAS GERAIS;MG;SUDESTE;JUIZ DE FORA;526706;7423138.0;14093.50976562
MINAS GERAIS;MG;SUDESTE;BUENO BRANDÃO;11212;95530.296875;8520.36035156
MINAS GERAIS;MG;SUDESTE;CARMO DO RIO CLARO;20070;202915.625;10110.40039062
MINAS GERAIS;MG;SUDESTE;VARZELÂNDIA;19771;78314.7890625;3961.09008789
MINAS GERAIS;MG;SUDESTE;SILVIANÓPOLIS;6261;61481.84765625;9819.80957031
MINAS GERAIS;MG;SUDESTE;MERCÊS;10902;54027.89453125;4955.77978516
MINAS GERAIS;MG;SUDESTE;MORADA NOVA DE MINAS;8750;76796.5234375;8776.75
MINAS GERAIS;MG;SUDESTE;NOVA BELÉM;3532;27054.96875;7659.95996094
MINAS GERAIS;MG;SUDESTE;NAZARENO;8096;90727.484375;11206.45996094
MINAS GERAIS;MG;SUDESTE;CORONEL XAVIER CHAVES;3303;26762.91796875;8102.60986328
MINAS GERAIS;MG;SUDESTE;DESTERRO DO MELO;3302;20436.48242188;6189.12011719
MINAS GERAIS;MG;SUDESTE;GUIMARÂNIA;7322;77487.75;10582.87011719
MINAS GERAIS;MG;SUDESTE;CARANAÍBA;3553;17252.89257812;4855.87011719
MINAS GERAIS;MG;SUDESTE;RODEIRO;6589;83837.4140625;12723.83984375
MINAS GERAIS;MG;SUDESTE;PARAISÓPOLIS;18844;275498.9375;14619.98046875
MINAS GERAIS;MG;SUDESTE;ROCHEDO DE MINAS;2137;16518.8828125;7729.93994141
MINAS GERAIS;MG;SUDESTE;ENGENHEIRO NAVARRO;7315;36794.828125;5030.04980469
MINAS GERAIS;MG;SUDESTE;RAUL SOARES;24606;150141.8125;6101.83984375
MINAS GERAIS;MG;SUDESTE;PESCADOR;4197;26321.71875;6271.56005859
MINAS GERAIS;MG;SUDESTE;CABECEIRA GRANDE;6600;130424.5234375;19761.2890625
MINAS GERAIS;MG;SUDESTE;SENHORA DE OLIVEIRA;5873;30052.00976562;5116.97998047
MINAS GERAIS;MG;SUDESTE;PRESIDENTE OLEGÁRIO;18989;244568.890625;12879.5
MINAS GERAIS;MG;SUDESTE;HELIODORA;6295;56588.3671875;8989.41992188
MINAS GERAIS;MG;SUDESTE;CORDISBURGO;9465;64878.32421875;6854.54980469
MINAS GERAIS;MG;SUDESTE;GUANHÃES;30638;258099.421875;8424.16015625
MINAS GERAIS;MG;SUDESTE;GOUVEIA;11927;77429.0859375;6491.91992188
MINAS GERAIS;MG;SUDESTE;ITANHANDU;15253;181915.40625;11926.53027344
MINAS GERAIS;MG;SUDESTE;NOVO CRUZEIRO;31319;112729.171875;3599.38989258
MINAS GERAIS;MG;SUDESTE;PARÁ DE MINAS;84264;1348007.875;15997.44042969
MINAS GERAIS;MG;SUDESTE;SÃO TIAGO;10645;69510.375;6529.85986328
MINAS GERAIS;MG;SUDESTE;CRUZEIRO DA FORTALEZA;3897;47836.796875;12275.29003906
MINAS GERAIS;MG;SUDESTE;INGAÍ;2580;33600.8828125;13023.59960938
MINAS GERAIS;MG;SUDESTE;MUNHOZ;6419;53477.828125;8331.1796875
MINAS GERAIS;MG;SUDESTE;SERRANOS;2130;15636.30761719;7340.99023438
MINAS GERAIS;MG;SUDESTE;MONJOLOS;2311;19219.6640625;8316.59960938
MINAS GERAIS;MG;SUDESTE;QUARTEL GERAL;3353;37022.59375;11041.62988281
MINAS GERAIS;MG;SUDESTE;GOIABEIRA;3239;18610.78320312;5745.83984375
MINAS GERAIS;MG;SUDESTE;JABOTICATUBAS;16513;94075.4296875;5697.04980469
MINAS GERAIS;MG;SUDESTE;DIVINOLÂNDIA DE MINAS;7023;31904.875;4542.91015625
MINAS GERAIS;MG;SUDESTE;DELFIM MOREIRA;8047;44194.08984375;5492.0
MINAS GERAIS;MG;SUDESTE;SÃO GONÇALO DO RIO PRETO;3269;16782.6171875;5133.87011719
MINAS GERAIS;MG;SUDESTE;FREI GASPAR;6649;35063.94140625;5273.56982422
MINAS GERAIS;MG;SUDESTE;MARILAC;4394;25136.25195312;5720.58984375
MINAS GERAIS;MG;SUDESTE;FUNILÂNDIA;3852;27009.6640625;7011.85009766
MINAS GERAIS;MG;SUDESTE;TRÊS CORAÇÕES;75776;1344211.5;17739.27929688
MINAS GERAIS;MG;SUDESTE;ITAIPÉ;12072;52865.796875;4379.20996094
MINAS GERAIS;MG;SUDESTE;MENDES PIMENTEL;6684;36886.0078125;5518.54980469
MINAS GERAIS;MG;SUDESTE;SÃO JOÃO DO MANTENINHA;5132;29055.21289062;5661.58007812
MINAS GERAIS;MG;SUDESTE;ARCOS;36455;482077.875;13223.91992188
MINAS GERAIS;MG;SUDESTE;IRAÍ DE MINAS;6605;94414.4609375;14294.38964844
MINAS GERAIS;MG;SUDESTE;MESQUITA;6641;27821.90820312;4189.41992188
MINAS GERAIS;MG;SUDESTE;SÃO JOSÉ DA VARGINHA;4070;49623.1796875;12192.4296875
MINAS GERAIS;MG;SUDESTE;UNIÃO DE MINAS;4735;90277.6328125;19066.02929688
MINAS GERAIS;MG;SUDESTE;PEDRA DOURADA;2241;14989.85351562;6688.91015625
MINAS GERAIS;MG;SUDESTE;TAQUARAÇU DE MINAS;3950;28968.6796875;7333.83984375
MINAS GERAIS;MG;SUDESTE;FERNANDES TOURINHO;2713;18352.87109375;6764.79003906
MINAS GERAIS;MG;SUDESTE;ATALÉIA;15162;84267.8125;5557.83007812
MINAS GERAIS;MG;SUDESTE;CAMPOS GERAIS;27964;240981.671875;8617.5703125
MINAS GERAIS;MG;SUDESTE;PERDÕES;20228;238754.328125;11803.16015625
MINAS GERAIS;MG;SUDESTE;CLÁUDIO;25938;260494.40625;10042.95996094
MINAS GERAIS;MG;SUDESTE;PEDRALVA;11351;80380.046875;7081.31982422
MINAS GERAIS;MG;SUDESTE;SÃO JOÃO DO PARAÍSO;22782;97728.765625;4289.74023438
MINAS GERAIS;MG;SUDESTE;DELFINÓPOLIS;6954;101209.515625;14554.13964844
MINAS GERAIS;MG;SUDESTE;FRUTA DE LEITE;6426;28000.19335938;4357.33007812
MINAS GERAIS;MG;SUDESTE;ITURAMA;33231;561480.75;16896.2890625
MINAS GERAIS;MG;SUDESTE;CANTAGALO;4132;20845.33789062;5044.85009766
MINAS GERAIS;MG;SUDESTE;BERTÓPOLIS;4780;25044.66210938;5239.47021484
MINAS GERAIS;MG;SUDESTE;SÃO JOÃO DA MATA;2981;25577.03710938;8580.01953125
MINAS GERAIS;MG;SUDESTE;COQUEIRAL;9747;90365.3359375;9271.08984375
MINAS GERAIS;MG;SUDESTE;GUARARÁ;4114;25999.40429688;6319.74023438
MINAS GERAIS;MG;SUDESTE;CÁSSIA;17587;189470.96875;10773.34960938
MINAS GERAIS;MG;SUDESTE;MONSENHOR PAULO;7582;91459.2890625;12062.69042969
MINAS GERAIS;MG;SUDESTE;CENTRALINA;10557;97284.4921875;9215.16015625
MINAS GERAIS;MG;SUDESTE;SANTANA DE PIRAPAMA;8820;58472.24609375;6629.50976562
MINAS GERAIS;MG;SUDESTE;BARRA LONGA;7050;37351.96875;5298.14990234
MINAS GERAIS;MG;SUDESTE;FAMA;2259;24727.68554688;10946.29980469
MINAS GERAIS;MG;SUDESTE;CARATINGA;85472;684352.375;8006.74023438
MINAS GERAIS;MG;SUDESTE;ERVÁLIA;18855;114948.84375;6096.45996094
MINAS GERAIS;MG;SUDESTE;JEQUITINHONHA;25060;117934.671875;4706.08984375
MINAS GERAIS;MG;SUDESTE;JORDÂNIA;11337;45021.6328125;3971.20996094
MINAS GERAIS;MG;SUDESTE;ESPERA FELIZ;21612;187388.671875;8670.58007812
MINAS GERAIS;MG;SUDESTE;ITUETA;6074;43540.2421875;7168.29980469
MINAS GERAIS;MG;SUDESTE;CAETANÓPOLIS;10040;78357.734375;7804.56005859
MINAS GERAIS;MG;SUDESTE;CARVALHÓPOLIS;3380;26304.3515625;7782.35009766
MINAS GERAIS;MG;SUDESTE;ARAGUARI;111095;1915200.25;17239.30078125
MINAS GERAIS;MG;SUDESTE;ARAÇAÍ;2524;24059.359375;9532.23046875
MINAS GERAIS;MG;SUDESTE;JANAÚBA;68527;510184.3125;7445.00976562
MINAS GERAIS;MG;SUDESTE;BAMBUÍ;22622;255803.46875;11307.73046875
MINAS GERAIS;MG;SUDESTE;ÁGUA COMPRIDA;2164;79914.15625;36928.91015625
MINAS GERAIS;MG;SUDESTE;ARAXÁ;92927;1980481.75;21312.23046875
MINAS GERAIS;MG;SUDESTE;UNAÍ;78125;1310654.375;16776.38085938
MINAS GERAIS;MG;SUDESTE;UBERLÂNDIA;634345;16165950.0;25484.48046875
MINAS GERAIS;MG;SUDESTE;CARMO DA CACHOEIRA;12061;115186.890625;9550.36035156
MINAS GERAIS;MG;SUDESTE;PINGO-D'ÁGUA;4201;20092.6015625;4782.81005859
MINAS GERAIS;MG;SUDESTE;IGUATAMA;7727;223230.46875;28889.66992188
MINAS GERAIS;MG;SUDESTE;ALTO CAPARAÓ;5312;47253.37890625;8895.58984375
MINAS GERAIS;MG;SUDESTE;CORONEL MURTA;9423;38242.24609375;4058.38989258
MINAS GERAIS;MG;SUDESTE;CRISTINA;11478;85793.3203125;7474.58984375
MINAS GERAIS;MG;SUDESTE;TEÓFILO OTONI;130517;1154886.25;8848.54980469
MINAS GERAIS;MG;SUDESTE;SÃO SEBASTIÃO DA BELA VISTA;5193;54842.71875;10560.88964844
MINAS GERAIS;MG;SUDESTE;ITAMBACURI;23386;134253.15625;5740.75
MINAS GERAIS;MG;SUDESTE;ALVARENGA;4545;22330.44921875;4913.18994141
MINAS GERAIS;MG;SUDESTE;MATIAS CARDOSO;11037;87891.2890625;7963.33007812
MINAS GERAIS;MG;SUDESTE;OLIVEIRA FORTES;1951;14545.58398438;7455.45019531
MINAS GERAIS;MG;SUDESTE;RIO PIRACICABA;14846;118772.3828125;8000.29980469
MINAS GERAIS;MG;SUDESTE;URUANA DE MINAS;2747;29089.09375;10589.40039062
MINAS GERAIS;MG;SUDESTE;ALFREDO VASCONCELOS;6300;45348.81640625;7198.22998047
MINAS GERAIS;MG;SUDESTE;VARGEM BONITA;2140;23029.76171875;10761.5703125
MINAS GERAIS;MG;SUDESTE;ITAGUARA;12956;111868.46875;8634.49023438
MINAS GERAIS;MG;SUDESTE;MADRE DE DEUS DE MINAS;5173;53308.85546875;10305.20996094
MINAS GERAIS;MG;SUDESTE;IBIRACI;11593;362894.21875;31302.86914062
MINAS GERAIS;MG;SUDESTE;SANTA RITA DE CALDAS;9333;101948.3046875;10923.41992188
MINAS GERAIS;MG;SUDESTE;CARRANCAS;4182;40828.19140625;9762.83984375
MINAS GERAIS;MG;SUDESTE;BELO ORIENTE;22555;467006.375;20705.23046875
MINAS GERAIS;MG;SUDESTE;CAMPANÁRIO;3757;27105.78320312;7214.74023438
MINAS GERAIS;MG;SUDESTE;ÁGUA BOA;16643;86572.0078125;5201.70996094
MINAS GERAIS;MG;SUDESTE;CORONEL PACHECO;2427;21314.23242188;8782.12988281
MINAS GERAIS;MG;SUDESTE;IBIRITÉ;157438;1070732.0;6800.97998047
MINAS GERAIS;MG;SUDESTE;ITAMARATI DE MINAS;4232;37053.9765625;8755.66992188
MINAS GERAIS;MG;SUDESTE;ALBERTINA;2976;21112.73632812;7094.33007812
MINAS GERAIS;MG;SUDESTE;RIO DO PRADO;4412;26897.79492188;6096.50976562
MINAS GERAIS;MG;SUDESTE;IBITURUNA;2938;28054.515625;9548.84960938
MINAS GERAIS;MG;SUDESTE;BOM SUCESSO;17805;155607.109375;8739.51953125
MINAS GERAIS;MG;SUDESTE;CAPELA NOVA;4661;24456.54101562;5247.06005859
MINAS GERAIS;MG;SUDESTE;ABAETÉ;23258;239440.546875;10294.98046875
MINAS GERAIS;MG;SUDESTE;MATHIAS LOBATO;3526;19697.57226562;5586.37988281
MINAS GERAIS;MG;SUDESTE;SERRANÓPOLIS DE MINAS;4787;18955.78125;3959.85009766
MINAS GERAIS;MG;SUDESTE;RIO CASCA;14790;108061.46875;7306.39013672
MINAS GERAIS;MG;SUDESTE;FORTALEZA DE MINAS;3986;133684.859375;33538.6015625
MINAS GERAIS;MG;SUDESTE;JOSENÓPOLIS;4636;19152.56445312;4131.27001953
MINAS GERAIS;MG;SUDESTE;SEM-PEIXE;2993;16147.79492188;5395.18994141
MINAS GERAIS;MG;SUDESTE;ÁGUAS VERMELHAS;13301;89496.1796875;6728.52978516
MINAS GERAIS;MG;SUDESTE;ITAMOGI;11218;82634.859375;7366.27001953
MINAS GERAIS;MG;SUDESTE;TOMBOS;8881;55267.80078125;6223.14990234
MINAS GERAIS;MG;SUDESTE;IPIAÇU;4374;51452.1875;11763.19042969
MINAS GERAIS;MG;SUDESTE;LIMEIRA DO OESTE;6792;130177.796875;19166.33984375
MINAS GERAIS;MG;SUDESTE;RIBEIRÃO VERMELHO;3938;37746.41796875;9585.16992188
MINAS GERAIS;MG;SUDESTE;SETUBINHA;11588;37165.37890625;3207.22998047
MINAS GERAIS;MG;SUDESTE;PONTE NOVA;57654;687477.875;11924.20019531
MINAS GERAIS;MG;SUDESTE;ITAPAGIPE;15043;234536.9375;15591.09960938
MINAS GERAIS;MG;SUDESTE;ITAMONTE;14611;262661.75;17976.99023438
MINAS GERAIS;MG;SUDESTE;SÃO PEDRO DO SUAÇUÍ;5925;31461.02148438;5309.87988281
MINAS GERAIS;MG;SUDESTE;AMPARO DO SERRA;5362;25285.09570312;4715.60986328
MINAS GERAIS;MG;SUDESTE;SENHORA DOS REMÉDIOS;10588;48332.01171875;4564.79003906
MINAS GERAIS;MG;SUDESTE;MEDEIROS;3398;51101.86328125;15038.80957031
MINAS GERAIS;MG;SUDESTE;GUARACIAMA;4728;23972.3203125;5070.29003906
MINAS GERAIS;MG;SUDESTE;POÇO FUNDO;15916;125487.59375;7884.37011719
MINAS GERAIS;MG;SUDESTE;TIMÓTEO;79813;1693002.375;21212.109375
MINAS GERAIS;MG;SUDESTE;ALTO RIO DOCE;12778;65097.45703125;5094.49023438
MINAS GERAIS;MG;SUDESTE;MATERLÂNDIA;4772;23538.46875;4932.62011719
MINAS GERAIS;MG;SUDESTE;OURO PRETO;69495;2492686.75;35868.578125
MINAS GERAIS;MG;SUDESTE;SANTANA DO GARAMBÉU;2205;13781.93164062;6250.31005859
MINAS GERAIS;MG;SUDESTE;RESENDE COSTA;10941;66597.8359375;6087.0
MINAS GERAIS;MG;SUDESTE;AIMORÉS;24825;251976.84375;10150.12011719
MINAS GERAIS;MG;SUDESTE;CAMPO FLORIDO;7105;245850.359375;34602.44140625
MINAS GERAIS;MG;SUDESTE;CAMACHO;3229;44854.86328125;13891.25976562
MINAS GERAIS;MG;SUDESTE;OLÍMPIO NORONHA;2655;22509.8046875;8478.26953125
MINAS GERAIS;MG;SUDESTE;IPUIÚNA;9549;110897.609375;11613.53027344
MINAS GERAIS;MG;SUDESTE;DIVISA ALEGRE;6235;42667.08984375;6843.16015625
MINAS GERAIS;MG;SUDESTE;MONTEZUMA;7677;29338.85351562;3821.65991211
MINAS GERAIS;MG;SUDESTE;SÃO JOÃO DA PONTE;26983;109678.1484375;4064.70996094
MINAS GERAIS;MG;SUDESTE;JOSÉ RAYDAN;4412;24955.75195312;5656.33984375
MINAS GERAIS;MG;SUDESTE;MARIPÁ DE MINAS;2981;19717.74804688;6614.47021484
MINAS GERAIS;MG;SUDESTE;DIVISA NOVA;5828;44721.078125;7673.49023438
MINAS GERAIS;MG;SUDESTE;OLIVEIRA;39214;342731.84375;8740.04003906
MINAS GERAIS;MG;SUDESTE;ESTIVA;11426;97946.8125;8572.28027344
MINAS GERAIS;MG;SUDESTE;BANDEIRA DO SUL;5330;31063.99609375;5828.14013672
MINAS GERAIS;MG;SUDESTE;MARMELÓPOLIS;3156;19299.72265625;6115.25
MINAS GERAIS;MG;SUDESTE;TARUMIRIM;14585;75479.171875;5175.12011719
MINAS GERAIS;MG;SUDESTE;MAMONAS;6485;25831.9375;3983.34008789
